table_name       column_name  domain_name width scale nulls default       
mfglbatch        mlline       numeric         3     0 N     (NULL)        
mfglbatch        mlitemseq    numeric         5     0 N     (NULL)        
mfglbatch        mlqtyissue   numeric        12     3 Y     (NULL)        
mfgwcreject      mrcode       numeric         6     0 N     (NULL)        
mfgwcreject      mrline       numeric         5     0 N     (NULL)        
mfgwcreject      mrtype       numeric         3     0 N     (NULL)        
mfgwcreject      mrcoeff      numeric        12     4 Y     (NULL)        
mfgwcreject      mrum         varchar        20     0 Y     (NULL)        
mfgwcreject      mrqty        numeric        12     3 Y     (NULL)        
mfgwcreqs        mwcode       numeric         6     0 N     (NULL)        
mfgwcreqs        mwline       numeric         4     0 N     (NULL)        
mfgwcreqs        mwwccode     char            8     0 N     (NULL)        
mfgwcreqs        mwstartdat   timestamp       8     0 N     (NULL)        
mfgwcreqs        mwstopdat    timestamp       8     0 N     (NULL)        
mfgwcreqs        mwreqmac     decimal        20    12 N     (NULL)        
mfgwcreqs        mwreqlab     decimal        20    12 N     (NULL)        
mfgwcreqs        mwreamac     decimal        20    12 N     (NULL)        
mfgwcreqs        mwrealab     decimal        20    12 N     (NULL)        
mfgwcreqs        mw2rpmac     numeric        20    12 Y     (NULL)        
mfgwcreqs        mw2rplab     decimal        20    12 Y     (NULL)        
mfgwcreqs        mwoffset     numeric         6     2 Y     (NULL)        
mfgwcreqs        mwoper       char           60     0 Y     (NULL)        
mfgwcreqs        mwtask       char            4     0 Y     (NULL)        
mfgwcreqs        mwfinish     char            1     0 Y     (NULL)        
mfgwcreqs        mwdatefinish timestamp       8     0 Y     (NULL)        
mfgwcreqs        mwcoeff      numeric        12     4 Y     (NULL)        
mfgwcreqs        mwqty        numeric        12     3 Y     (NULL)        
mfgwcreqs        mwum         char           20     0 Y     (NULL)        
mfgwcreqs        mwresponsabl char           50     0 Y     (NULL)        
mfgwcreqs        mwnbr        numeric         2     0 Y     (NULL)        
mfgwcreqs        mwctrl       char            1     0 Y     (NULL)        
mfgwcreqs        mwtype       char            1     0 Y     (NULL)        
mfgwcreqs        mwstarthour  time            8     0 Y     (NULL)        
mfgwcreqs        mwendhour    time            8     0 Y     (NULL)        
mfgwcreqs        mwblocmes    char            1     0 Y     (NULL)        
mfgwcreqs        mwblocqty    char            1     0 Y     (NULL)        
mfgwcreqs        mwstartdates timestamp       8     0 Y     (NULL)        
mfgwcreqs        mwstartusers varchar         8     0 Y     (NULL)        
mfgwcreqs        mwsubc       char            1     0 Y     'N'           
mfgwcreqs        mwsuppid     varchar        10     0 Y     (NULL)        
mfgwcreqs        mwadvscsort  integer         4     0 Y     (NULL)        
mfgwcreqs_advsc  maid         integer         4     0 N     autoincrement 
mfgwcreqs_advsc  maschednum   numeric         3     0 N     (NULL)        
mfgwcreqs_advsc  mamwcode     numeric         6     0 N     (NULL)        
mfgwcreqs_advsc  mamwline     numeric         4     0 N     (NULL)        
mfgwcreqs_advsc  mamachine    integer         4     0 Y     (NULL)        
mfgwcreqs_advsc  mastart      timestamp       8     0 N     (NULL)        
mfgwcreqs_advsc  maduration   numeric        10     0 N     (NULL)        
mfgwcreqs_advsc  matype       numeric         1     0 N     0             
mfgwcreqs_advsc  macmnt       varchar       512     0 Y     (NULL)        
mfgwctests       wtcode       numeric         6     0 N     (NULL)        
mfgwctests       wtline       numeric         5     0 N     (NULL)        
mfgwctests       wttest       numeric         4     0 N     (NULL)        
mfgwctests       wtidreplicat numeric         3     0 N     (NULL)        
mfgwctests       wtidtest     char            8     0 Y     (NULL)        
mfgwctests       wtseq        numeric         3     0 Y     (NULL)        
mfgwctests       wtdesc       char           50     0 Y     (NULL)        
mfgwctests       wtcmnt       varchar        60     0 Y     (NULL)        
mfgwctests       wtthnval_min numeric        12     3 Y     (NULL)        
mfgwctests       wtthnval_max numeric        12     3 Y     (NULL)        
mfgwctests       wtrsltrange  numeric         1     0 Y     (NULL)        
mfgwctests       wtchoice     numeric         6     0 Y     (NULL)        
mfgwctests       wtthtval     varchar       200     0 Y     (NULL)        
mfgwctests       wtnval       numeric        12     3 Y     (NULL)        
mfgwctests       wtbval       char            1     0 Y     (NULL)        
mfgwctests       wtrsltchoice numeric         3     0 Y     (NULL)        
mfgwctests       wttval       varchar       200     0 Y     (NULL)        
mfgwctests       wtum         char           20     0 Y     (NULL)        
mfgwctests       wtwkcode     char            8     0 Y     (NULL)        
mfgwctests       wtdate       timestamp       8     0 Y     (NULL)        
mfgwctests       wtbloc       char            1     0 Y     (NULL)        
mfgxtracost      mxcode       numeric         6     0 N     (NULL)        
mfgxtracost      mxline       numeric         3     0 N     (NULL)        
mfgxtracost      mxdesc       varchar        50     0 Y     (NULL)        
mfgxtracost      mxtype       char            1     0 Y     (NULL)        
mfgxtracost      mxval        numeric        12     6 Y     (NULL)        
mfgxtracost      mxcostval    numeric        12     4 Y     (NULL)        
modules          mdcode       char            8     0 N     (NULL)        
modules          mdactiv      char            1     0 Y     (NULL)        
modules          mdtype       char           10     0 Y     (NULL)        
modules          mdkey        char           20     0 Y     (NULL)        
modules          mddesc       char            8     0 Y     (NULL)        
monitplan        mpcode       numeric         6     0 N     (NULL)        
monitplan        mpname       varchar        30     0 Y     (NULL)        
monitplan        mpcmnt       long varcha 32767     0 Y     (NULL)        
monitplan        mpcreadate   timestamp       8     0 Y     (NULL)        
monitplan        mpcreauser   varchar         8     0 Y     (NULL)        
monitplan        mpmodifdate  timestamp       8     0 Y     (NULL)        
monitplan        mpmodifuser  varchar         8     0 Y     (NULL)        
monitplan        mpactif      char            1     0 Y     (NULL)        
monitplanline    mlcode       numeric         6     0 N     (NULL)        
monitplanline    mlline       numeric         3     0 N     (NULL)        
monitplanline    mltyp        varchar        20     0 Y     (NULL)        
monitplanline    mllocal      numeric         3     0 Y     (NULL)        
monitplanline    mlequipmnt   numeric         3     0 Y     (NULL)        
monitplanline    mlsamplepoin numeric         3     0 Y     (NULL)        
monitplanline    mlopprod     varchar         8     0 Y     (NULL)        
monitplanline    mltemp       numeric         3     0 Y     (NULL)        
monitplanline    mlwarninglim numeric         5     0 Y     (NULL)        
monitplanline    mlactionlimi numeric         5     0 Y     (NULL)        
monittest        mtcode       numeric         8     0 N     (NULL)        
monittest        mtgroupcode  numeric         8     0 Y     (NULL)        
monittest        mtstatus     char            1     0 Y     (NULL)        
monittest        mttyp        varchar        20     0 Y     (NULL)        
monittest        mtlocal      numeric         3     0 Y     (NULL)        
monittest        mtequipmnt   numeric         3     0 Y     (NULL)        
monittest        mtsamplepoin numeric         3     0 Y     (NULL)        
